0,2019-05-09,SR2019-05-0823,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,1000000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-05-10,SR2019-05-0835,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200040000,MOOE,Financial Assistance to Former Rebels for the Firearms Remunerations,5-02-14-990-00,0.00 ,0.00 ,0.00 ,
0,2019-05-14,SR2019-05-0841,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,For the Coduct of Pilot Testing of Validation Instruments to Institutionalize an Inclusive Monitoring and Evaluation System,5-02-02-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-10,SR2019-05-0845,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Building Activities and Cost or Services for the 2nd Quarter of 2019,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-10,SR2019-05-0845,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Building Activities and Cost or Services for the 2nd Quarter of 2019,5-02-02-010-02,16.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-10,SR2019-05-0845,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Building Activities and Cost or Services for the 2nd Quarter of 2019,5-02-03-010-02,5000.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-10,SR2019-05-0845,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Building Activities and Cost or Services for the 2nd Quarter of 2019,5-02-05-020-01,207.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-10,SR2019-05-0845,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Regional and Provincial Teams Mobilization Support Fund Coordination/Capacity Building Activities and Cost or Services for the 2nd Quarter of 2019,5-02-12-990-99,10393.70 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-15,SR2019-05-0859,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,For the 2nd Quarter of Monitoring and Evaluation of the Conditional Matching Grant to Provinces (CMGP),5-02-01-010-00,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0859,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,For the 2nd Quarter of Monitoring and Evaluation of the Conditional Matching Grant to Provinces (CMGP),5-02-12-990-99,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0873,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31010020004900,MOOE,For the 2md Quarter Operations of Support for the Conditional Matching Grant to Provinces (CMGP),5-02-02-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0873,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31010020004900,MOOE,For the 2md Quarter Operations of Support for the Conditional Matching Grant to Provinces (CMGP),5-02-03-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0873,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31010020004900,MOOE,For the 2md Quarter Operations of Support for the Conditional Matching Grant to Provinces (CMGP),5-02-050-20-01,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0873,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31010020004900,MOOE,For the 2md Quarter Operations of Support for the Conditional Matching Grant to Provinces (CMGP),5-02-12-990-99,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0873,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31010020004900,MOOE,For the 2md Quarter Operations of Support for the Conditional Matching Grant to Provinces (CMGP),5-02-99-050-03,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-01-010-00,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-02-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-05-020-01,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-05-030-00,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-12-990-99,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-99-050-03,0.00 ,0.00 ,0.00 ,
0,2019-05-15,SR2019-05-0886,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,For the 2nd Quarter Operations of Monitoring and Evaluation of the Assistance to Municipalities,5-02-99-050-04,0.00 ,0.00 ,0.00 ,
0,2019-05-16,SR2019-05-0907,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200048000,MOOE,For the 2nd Quarter Operations of Support for the Assistance to Municipalities,5-02-03-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-16,SR2019-05-0919,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200050000,MOOE,For the 2nd Quarter Operations of Support for Potable Water Supply (SALINTUBIG),5-02-02-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-16,SR2019-05-0934,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100007000,MOOE,For the 2nd Quarter Operations and Monitoring and Evaluation of Potable water Supply (SALINTUBIG),5-02-01-010-00,0.00 ,0.00 ,0.00 ,
0,2019-05-16,SR2019-05-0934,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100007000,MOOE,For the 2nd Quarter Operations and Monitoring and Evaluation of Potable water Supply (SALINTUBIG),5-02-12-990-99,0.00 ,0.00 ,0.00 ,
0,2019-05-16,SR2019-05-0946,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,31020010001000,MOOE,For the Travelling Expensse re: Conduct of Consultative Conference with national and Regional PCF Team on the 2019 PCF Implementation,5-02-01-010-00,0.00 ,0.00 ,0.00 ,
0,2019-05-17,SR2019-05-0964,General Fund-  Continuing Apprpriations- Specific Budgets of National Govenrment Agencies,RA  10964 Regular 2018 Continuing Appropriations,310100200027000,MOOE,To Cover theSalary of PLEB Project Assistants and Program management Team project Heads,5-02-12-990-99,0.00 ,0.00 ,0.00 , Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2019-05-20,SR2019-05-0988,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200040000 (E-CLIP),MOOE,Financial Assistance to Former Rebels for Firearms Renumerations,5-02-14-990-00,0.00 ,0.00 ,0.00 ,
0,2019-05-20,SR2019-05-1000,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Capacity Building For Provinces on the Assessment of Comprehensive Development Plan (CDP) For Component Cities nad Municipalities,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-20,SR2019-05-1000,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Capacity Building For Provinces on the Assessment of Comprehensive Development Plan (CDP) For Component Cities nad Municipalities,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-20,SR2019-05-1000,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Capacity Building For Provinces on the Assessment of Comprehensive Development Plan (CDP) For Component Cities nad Municipalities,5-02-03-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-05-20,SR2019-05-1014,General Fund- New General Appropriations- Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Travelling Expenses of Field Officers re; Participation in the Conduct of Training Workshop on the Formulation/Updating of Comprehensive Development Plan (CDP),5-02-01-010-00,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,,SR2019-05-1027,,CONTINUING,,MOOE,Strengthening of Peace and Order Councils,5-02-02-010-02,0.00 ,0.00 ,0.00 ,
0,,SR2019-05-1027,,CONTINUING,,MOOE,Strengthening of Peace and Order Councils,5-02-03-010-02,0.00 ,0.00 ,0.00 ,
0,2019-05-21,SR2019-05-1041,General Fund- Contiuing Appropriations- Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-05-21,SR2019-05-1052,General Fund- Contiuing Appropriations- Specific Budgets of National Govenrment Agencies,RA  10964 Regular 2018 Continuing Appropriations,100000100001000,MOOE,For the Development Grant to the 2019 LTIA Finalists,5-02-06-020-00,0.00 ,0.00 ,0.00 ,GAS-General Management and Supervision
0,2019-06-03,SR2019-06-1075,General Fund - Continuing Appropriations - Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died During Their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-06-07,SR2019-06-1089,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200024000,MOOE,For theTravelling Expenses od Regional Information Technology Officer and network Administrators Re: Network Administration and Security Training,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Enhancement of Programs and Projects Management System
0,2019-06-10,SR2019-06-1123,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Quarterly Performance Assessment Towards Achieving the Desired Performance,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-11,SR2019-06-1133,General Fund - New General Appropriations - Pension and Gratuity Fund,RA 11260 Special Purpose Fund FY 2019 GAA,100000100001000,PS,"To cover payment of Terminal Leave Benefits of Mr. Melchor P. Avenilla, Jr., Mr. Roel D. Tenebro and Ms. Yolanda M. Girao",5-01-04-030-01,0.00 ,0.00 ,0.00 ,Pension and Gratuity Fund
0,2019-06-11,SR2019-06-1138,General Fund - Continuing Appropriations - Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died During Their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-06-18,SR2019-06-1170,General Fund - Continuing Appropriations - Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Apropriations,310100100002000,MOOE,For the Conduct of 2018 Peace and Order Council (POC) Performance Audit,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Strengthening of Peace and Orders Councils  
0,2019-06-18,SR2019-06-1170,General Fund - Continuing Appropriations - Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Apropriations,310100100002000,MOOE,For the Conduct of 2018 Peace and Order Council (POC) Performance Audit,5-02-03-010-02,0.00 ,0.00 ,0.00 ,Strengthening of Peace and Orders Councils  
0,2019-06-16,SR2019-06-1184,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Leveraging Technology For citizens and government: 2019 Devlive Roll-out,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-16,SR2019-06-1184,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Leveraging Technology For citizens and government: 2019 Devlive Roll-out,5-02-05-020-01,70.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-16,SR2019-06-1184,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Leveraging Technology For citizens and government: 2019 Devlive Roll-out,5-02-99-050-03,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-19,SR2019-06-1204,General Fund - Continuing Appropriations - Barangay Officials Death Benefits Fund,RA 10964 Special Purpose Fund 2018 Continuing,100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died During Their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-06-19,SR2019-06-1217,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,"For the Conduct of Provincial Action Planning Workshop on Building Sustainable Peace Towards a Peaceful, Inclusive and Equitable Development",5-02-01-010-00,34616.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-19,SR2019-06-1217,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,"For the Conduct of Provincial Action Planning Workshop on Building Sustainable Peace Towards a Peaceful, Inclusive and Equitable Development",5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-21,SR2019-06-1230,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Dagyaw: open Government and Participatory Governance Regional Townhall Meetings 2019,5-02-01-010-00,1947.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-06-21,SR2019-06-1230,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of Dagyaw: open Government and Participatory Governance Regional Townhall Meetings 2019,5-02-02-010-02,5600.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-01,SR2019-07-1251,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200026000,MOOE,For the Conduct of Coaching and Mentoring of 2018 BPCO Targets,5-02-01-010-00,44184.80 ,0.00 ,0.00 ,Improve LGU Competitiveness and Ease of Doing Business
0,2019-07-01,SR2019-07-1251,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200026000,MOOE,For the Conduct of Coaching and Mentoring of 2018 BPCO Targets,5-02-02-010-02,1400.00 ,0.00 ,0.00 ,Improve LGU Competitiveness and Ease of Doing Business
0,2019-07-01,SR2019-07-1266,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200026000,MOOE,Foe the Conduct of Training Workshop on Streamlining Building Permits and Cetificates of Occupancy (2019 Targets),5-02-03-010-02,33495.64 ,0.00 ,0.00 ,Improve LGU Competitiveness and Ease of Doing Business
0,2019-07-01,SR2019-07-1266,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200026000,MOOE,Foe the Conduct of Training Workshop on Streamlining Building Permits and Cetificates of Occupancy (2019 Targets),5-02-03-010-02,6125.00 ,0.00 ,0.00 ,Improve LGU Competitiveness and Ease of Doing Business
0,2019-07-01,SR2019-07-1289,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of National and Regional Orientation and local Conference on the 2019 DILG Guidelines on Accreditation of CSOs and Selction of Representatives to the Local Special Bodies,5-02-01-010-00,3000.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-01,SR2019-07-1289,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of National and Regional Orientation and local Conference on the 2019 DILG Guidelines on Accreditation of CSOs and Selction of Representatives to the Local Special Bodies,5-02-02-010-02,900.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-01,SR2019-07-1289,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Conduct of National and Regional Orientation and local Conference on the 2019 DILG Guidelines on Accreditation of CSOs and Selction of Representatives to the Local Special Bodies,5-02-03-010-02,2485.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-01,SR2019-07-1303,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Paymen of Regional and Provincial Team Mobilization Support Fund Coordination/Capacity Building Avctivities and Cost of Service for the 3rd Quarter,5-02-03-010-02,10.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-01,SR2019-07-1303,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Paymen of Regional and Provincial Team Mobilization Support Fund Coordination/Capacity Building Avctivities and Cost of Service for the 3rd Quarter,5-02-12-990-99,31313.38 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-02,SR2019-07-1326,General Fund-Continuing Appropriations-Barangay Oddficials Death Denefits Fund,"RA 10964, Special Purpose Fumd 2018 Continuing",100000100001000,MOOE,To cover the Death Benefit Claims of Barangay Officials who Died during their Term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-07-02,SR2019-07-1343,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Units ,5-02-01-010-00,5000.00 ,0.00 ,0.00 , Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-07-05,SR2019-07-1369,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,To cover the 2nd and 3rd Quarter Salaries of the Project staff of Monitoring and Evaluation for Assistance to Municipalities Program,5-02-12-990-99,804720.96 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-05,SR2019-07-1382,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100005000,MOOE,To cover the 2nd and 3rd Quarter salaries for the Monitoring and Evaluation for the CMGP Personnel,5-02-12-990-99,384074.59 ,0.00 ,0.00 ,Monitoring and Evaluation of the Conditional Matching Grant to Provinces
0,2019-07-05,SR2019-07-1389,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200036000,MOOE,To cover 2nd and 3rd Quarter Salaries for Support to Operations for the CMGP Personnel,5-02-12-990-99,708972.62 ,0.00 ,0.00 ,Support for the Conditional Matching Grant to Provinces
0,2019-07-05,SR2019-07-1397,General Fund-Continuing Appropriations - Specific Budgets of National Government Agencies,RA 10964 Regular 2018 Continuing Appropriations,310100200027000,MOOE,To cover salaries of Regional PLEB Project Assistants and Program management Team program Heads,5-02-12-990-99,53523.13 ,0.00 ,0.00 ,Continuing Enhancement Capacity of PLEBs and PMO National Office Monitoring and Operations Center
0,2019-07-05,SR2019-07-1414,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,To cover the 2nd and 3rd Quarterly Salaries for Monitoring and Evaluation for the Salintubig program,5-02-12-990-99,89323.11 ,0.00 ,0.00 ,Monitoring and Evaluation of Potable Water Supply
0,2019-07-05,SR2019-07-1429,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,10100200037000,MOOE,To cover the 2nd and 3rd Quarter salaries of Project Staff of the Salintubig Program ,5-02-12-990-99,135807.00 ,0.00 ,0.00 ,Support for Potable Water Supply
0,2019-07-08,SR2019-07-1440,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,Conduct of Pilot Testing of Validation of Instruments to Institutionalize an Exclusive Monitoring and Evaluation (M&E) system,5-02-02-010-02,0.00 ,0.00 ,0.00 , Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-07-08,SR2019-07-1440,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,Conduct of Pilot Testing of Validation of Instruments to Institutionalize an Exclusive Monitoring and Evaluation (M&E) system,5-02-03-090-00,0.00 ,0.00 ,0.00 , Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-07-08,SR2019-07-1443,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200023000,MOOE,For the paymant of contract of service of ICT Personnel for the Mithi ICT Projects,5-02-12-990-01,2873.00 ,0.00 ,0.00 ,Enhancement of Barangay Information System
0,2019-07-08,SR2019-07-1463,General Fund-Continung appropriations - Barangay official Death Benefits Fund,"RA 10964, Special Purpose Fumd 2018 Continuing",100000100001000,MOOE,To cover the death benefit claims of Barangay Officials who died during their term of Office,5-02-14-990-00,0.00 ,0.00 ,0.00 ,Death Benefit Claims
0,2019-07-10,SR2019-07-1478,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,For Project Monitoring and Evaluation of PCF Projects,5-02-01-010-00,0.00 ,0.00 ,0.00 ,Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-07-10,SR2019-07-1478,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310200100001000,MOOE,For Project Monitoring and Evaluation of PCF Projects,5-02-05-030-00,0.00 ,0.00 ,0.00 ,Local Governance Performance Management Program-Performance-Based Challenge Fund for Local Government Unit (PCF)
0,2019-07-17,SR2019-07-1506,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200004000,MOOE,For the Payment of Additional Expeneses re: 1st Semester Perfrmance Assessment Consultaion-Workshop,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Local Governance Program
0,2019-07-19,SR2019-07-1512,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200035000,MOOE,Support for the Assistance to Municipalities,5-02-03-010-02,0.00 ,0.00 ,0.00 ,Support for the Assistance to Municipalities
0,2019-07-19,SR2019-07-1512,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200035000,MOOE,Support for the Assistance to Municipalities,5-02-05-030-00,0.00 ,0.00 ,0.00 ,Support for the Assistance to Municipalities
0,2019-07-19,SR2019-07-1512,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200035000,MOOE,Support for the Assistance to Municipalities,5-02-99-020-00,3230.50 ,0.00 ,0.00 ,Support for the Assistance to Municipalities
0,2019-07-19,SR2019-07-1520,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,For the Monitoring and Evaluation of Administered Locally Funded Projects for Assistance to Munipalities,5-02-01-010-00,30765.86 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-19,SR2019-07-1520,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,For the Monitoring and Evaluation of Administered Locally Funded Projects for Assistance to Munipalities,5-02-02-010-02,70384.99 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-19,SR2019-07-1520,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,For the Monitoring and Evaluation of Administered Locally Funded Projects for Assistance to Munipalities,5-02-05-020-01,15748.00 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-19,SR2019-07-1520,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,For the Monitoring and Evaluation of Administered Locally Funded Projects for Assistance to Munipalities,5-02-99-050-03,943.00 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-19,SR2019-07-1520,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100004000,MOOE,For the Monitoring and Evaluation of Administered Locally Funded Projects for Assistance to Munipalities,5-02-99-050-04,21357.00 ,0.00 ,0.00 ,Monitoring and Evaluation of the Assistance to Municipalities
0,2019-07-19,SR2019-07-1532,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200037000,MOOE,For the Support of Operations of Potable Water Supply (SALINTUBIG) Activities,5-02-01-010-00,29673.93 ,0.00 ,0.00 ,Support for Potable Water Supply
0,2019-07-19,SR2019-07-1532,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,310100200037000,MOOE,For the Support of Operations of Potable Water Supply (SALINTUBIG) Activities,5-02-02-010-02,0.00 ,0.00 ,0.00 ,Support for Potable Water Supply
0,2019-07-19,SR2019-07-1537,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,For the Monitoring and Evaluation of Operations of SALINTUBIG Activities,5-02-01-010-00,5236.00 ,0.00 ,0.00 ,Monitoring and Evaluation of Potable Water Supply
0,2019-07-19,SR2019-07-1537,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,For the Monitoring and Evaluation of Operations of SALINTUBIG Activities,5-02-03-010-02,8940.00 ,0.00 ,0.00 ,Monitoring and Evaluation of Potable Water Supply
0,2019-07-19,SR2019-07-1537,General Fund - New General Appropriations - Specific Budgets of National Government Agencies,RA 11260 Regular 2019 Current,200000100006000,MOOE,For the Monitoring and Evaluation of Operations of SALINTUBIG Activities,5-02-05-020-01,135.00 ,0.00 ,0.00 ,Monitoring and Evaluation of Potable Water Supply
